Wed Mar 25 00:00:00 GMT 2020,France,24967,1331,3900,19736
Wed Mar 25 00:00:00 GMT 2020,France,28,0,6,22
Wed Mar 25 00:00:00 GMT 2020,France,25,0,0,25
Wed Mar 25 00:00:00 GMT 2020,France,73,1,0,72
Wed Mar 25 00:00:00 GMT 2020,France,66,1,0,65
Wed Mar 25 00:00:00 GMT 2020,France,36,0,0,36
Wed Mar 25 00:00:00 GMT 2020,France,14,0,0,14
Wed Mar 25 00:00:00 GMT 2020,France,111,0,1,110
Wed Mar 25 00:00:00 GMT 2020,France,3,0,0,3
Wed Mar 25 00:00:00 GMT 2020,France,0,0,0,0
Wed Mar 25 00:00:00 GMT 2020,France,11,0,0,11
Wed Mar 25 00:00:00 GMT 2020,France,0,0,0,0
Thu Mar 26 00:00:00 GMT 2020,France,28856,1695,4948,22213
Thu Mar 26 00:00:00 GMT 2020,France,28,0,6,22
Thu Mar 26 00:00:00 GMT 2020,France,30,0,0,30
Thu Mar 26 00:00:00 GMT 2020,France,73,1,0,72
Thu Mar 26 00:00:00 GMT 2020,France,66,1,0,65
Thu Mar 26 00:00:00 GMT 2020,France,36,0,0,36
Thu Mar 26 00:00:00 GMT 2020,France,14,0,0,14
Thu Mar 26 00:00:00 GMT 2020,France,135,0,1,134
Thu Mar 26 00:00:00 GMT 2020,France,3,0,0,3
Thu Mar 26 00:00:00 GMT 2020,France,0,0,0,0
Thu Mar 26 00:00:00 GMT 2020,France,11,0,0,11
Thu Mar 26 00:00:00 GMT 2020,France,0,0,0,0
Fri Mar 27 00:00:00 GMT 2020,France,32609,1994,5700,24915
Fri Mar 27 00:00:00 GMT 2020,France,28,0,6,22
Fri Mar 27 00:00:00 GMT 2020,France,30,0,0,30
Fri Mar 27 00:00:00 GMT 2020,France,73,1,0,72
Fri Mar 27 00:00:00 GMT 2020,France,81,1,0,80
Fri Mar 27 00:00:00 GMT 2020,France,50,0,0,50
Fri Mar 27 00:00:00 GMT 2020,France,15,0,0,15
Fri Mar 27 00:00:00 GMT 2020,France,145,0,1,144
Fri Mar 27 00:00:00 GMT 2020,France,5,0,0,5
Fri Mar 27 00:00:00 GMT 2020,France,0,0,0,0
Fri Mar 27 00:00:00 GMT 2020,France,11,0,0,11
Fri Mar 27 00:00:00 GMT 2020,France,0,0,0,0
Sat Mar 28 00:00:00 GMT 2020,France,37162,2311,5700,29151
Sat Mar 28 00:00:00 GMT 2020,France,28,0,6,22
Sat Mar 28 00:00:00 GMT 2020,France,30,0,0,30
Sat Mar 28 00:00:00 GMT 2020,France,102,2,17,83
Sat Mar 28 00:00:00 GMT 2020,France,93,1,0,92
Sat Mar 28 00:00:00 GMT 2020,France,63,0,0,63
Sat Mar 28 00:00:00 GMT 2020,France,15,0,0,15
Sat Mar 28 00:00:00 GMT 2020,France,183,0,1,182
Sat Mar 28 00:00:00 GMT 2020,France,5,0,0,5
Sat Mar 28 00:00:00 GMT 2020,France,0,0,0,0
Sat Mar 28 00:00:00 GMT 2020,France,11,0,0,11
Sat Mar 28 00:00:00 GMT 2020,France,0,0,0,0
Sun Mar 29 00:00:00 GMT 2020,France,39761,2603,7202,29956
Sun Mar 29 00:00:00 GMT 2020,France,28,0,6,22
Sun Mar 29 00:00:00 GMT 2020,France,30,0,0,30
Sun Mar 29 00:00:00 GMT 2020,France,106,4,17,85
Sun Mar 29 00:00:00 GMT 2020,France,93,1,0,92
Sun Mar 29 00:00:00 GMT 2020,France,63,0,0,63
Sun Mar 29 00:00:00 GMT 2020,France,15,0,0,15
Sun Mar 29 00:00:00 GMT 2020,France,183,0,1,182
Sun Mar 29 00:00:00 GMT 2020,France,5,0,0,5
Sun Mar 29 00:00:00 GMT 2020,France,0,0,0,0
Sun Mar 29 00:00:00 GMT 2020,France,11,0,0,11
Sun Mar 29 00:00:00 GMT 2020,France,0,0,0,0
Mon Mar 30 00:00:00 BST 2020,France,44029,3020,7927,33082
Mon Mar 30 00:00:00 BST 2020,France,43,0,6,37
Mon Mar 30 00:00:00 BST 2020,France,36,0,0,36
Mon Mar 30 00:00:00 BST 2020,France,106,4,17,85
Mon Mar 30 00:00:00 BST 2020,France,93,1,0,92
Mon Mar 30 00:00:00 BST 2020,France,82,0,10,72
Mon Mar 30 00:00:00 BST 2020,France,15,0,0,15
Mon Mar 30 00:00:00 BST 2020,France,224,0,1,223
Mon Mar 30 00:00:00 BST 2020,France,6,0,1,5
Mon Mar 30 00:00:00 BST 2020,France,0,0,0,0
Mon Mar 30 00:00:00 BST 2020,France,15,1,2,12
Mon Mar 30 00:00:00 BST 2020,France,0,0,0,0
Tue Mar 31 00:00:00 BST 2020,France,51579,3517,9444,38618
Tue Mar 31 00:00:00 BST 2020,France,43,0,6,37
Tue Mar 31 00:00:00 BST 2020,France,36,0,0,36
Tue Mar 31 00:00:00 BST 2020,France,114,4,22,88
Tue Mar 31 00:00:00 BST 2020,France,128,3,27,98
Tue Mar 31 00:00:00 BST 2020,France,94,1,10,83
Tue Mar 31 00:00:00 BST 2020,France,16,0,0,16
Tue Mar 31 00:00:00 BST 2020,France,247,0,1,246
Tue Mar 31 00:00:00 BST 2020,France,6,0,1,5
Tue Mar 31 00:00:00 BST 2020,France,0,0,0,0
Tue Mar 31 00:00:00 BST 2020,France,15,1,2,12
Tue Mar 31 00:00:00 BST 2020,France,0,0,0,0
Wed Apr 01 00:00:00 BST 2020,France,56362,4767,10934,40661
Wed Apr 01 00:00:00 BST 2020,France,51,0,15,36
Wed Apr 01 00:00:00 BST 2020,France,37,0,0,37
Wed Apr 01 00:00:00 BST 2020,France,125,6,24,95
Wed Apr 01 00:00:00 BST 2020,France,135,3,27,105
Wed Apr 01 00:00:00 BST 2020,France,94,1,10,83
Wed Apr 01 00:00:00 BST 2020,France,16,0,0,16
Wed Apr 01 00:00:00 BST 2020,France,281,0,40,241
Wed Apr 01 00:00:00 BST 2020,France,6,0,1,5
Wed Apr 01 00:00:00 BST 2020,France,0,0,0,0
Wed Apr 01 00:00:00 BST 2020,France,15,1,2,12
Wed Apr 01 00:00:00 BST 2020,France,0,0,0,0
